vehicle_id,frame_number,timestamp,vehicle_type,x_position,y_position,speed,direction
72,1212,48.48,Person,450.0,47.67,0.7905,142.35
72,1233,49.32,Person,449.5,44.17,0.8089,59.01
72,1282,51.28,Person,453.17,42.0,0.9815,351.61
72,1287,51.48,Person,456.0,42.83,1.465,140.14
72,1306,52.24,Person,457.67,44.33,1.8518,256.0
72,1316,52.64,Person,459.67,50.33,3.37,318.1
72,1319,52.76,Person,469.83,59.17,3.1664,303.88
72,1342,53.68,Person,472.0,55.67,4.1591,23.94
72,1353,54.12,Person,475.33,53.67,3.1121,112.85
72,1363,54.52,Person,474.33,44.5,3.0902,308.83
72,1377,55.08,Person,478.0,46.83,1.6682,60.44
72,1384,55.36,Person,476.83,51.67,1.9322,257.35
72,1396,55.84,Person,475.75,56.5,2.1725,246.64
73,164,6.56,Person,270.0,283.25,1.3686,0.0
73,202,8.08,Person,269.0,321.5,2.5185,252.12
73,227,9.08,Person,267.17,354.33,3.2892,288.86
73,259,10.36,Person,299.83,375.0,3.4,35.01
73,296,11.84,Person,325.33,340.33,3.5066,22.9
73,338,13.52,Person,337.5,322.0,3.3067,103.75
73,421,16.84,Person,329.33,305.67,2.4691,219.47
73,475,19.0,Person,313.33,328.83,2.8851,255.52
73,489,19.56,Person,310.17,356.83,4.5844,248.74
73,496,19.84,Person,317.17,365.0,5.4809,356.04
73,525,21.0,Person,314.33,350.67,6.6289,83.98
73,536,21.44,Person,303.33,350.83,4.5804,188.54
73,710,28.4,Person,305.67,360.67,6.6195,294.93
73,724,28.96,Person,328.0,378.5,4.2786,10.11
73,750,30.0,Person,390.83,401.33,7.2434,324.51
73,764,30.56,Person,432.83,423.5,5.3832,327.87
73,773,30.92,Person,456.67,452.33,6.1469,158.53
73,792,31.68,Person,439.33,446.17,3.5978,188.24
73,815,32.6,Person,406.5,424.0,2.9634,117.5
73,854,34.16,Person,398.67,383.0,1.7068,105.71
73,917,36.68,Person,409.17,353.67,2.8794,34.87
73,936,37.44,Person,449.67,339.17,3.9886,357.99
73,952,38.08,Person,486.17,343.33,5.1072,8.63
73,960,38.4,Person,517.0,356.67,4.6513,300.64
73,974,38.96,Person,520.33,382.0,3.7699,285.43
73,995,39.8,Person,515.0,359.0,3.6233,127.02
73,1030,41.2,Person,504.83,314.83,4.4543,94.16
73,1037,41.48,Person,509.5,286.33,4.2068,339.16
73,1055,42.2,Person,523.0,324.67,4.3301,282.9
73,1064,42.56,Person,529.0,381.5,3.0915,273.31
73,1084,43.36,Person,523.5,417.5,2.789,239.83
73,1115,44.6,Person,520.5,421.0,2.033,127.57
73,1136,45.44,Person,516.33,419.17,4.0186,53.29
73,1152,46.08,Person,510.17,395.83,5.957,147.63
73,1169,46.76,Person,499.5,374.83,5.7499,105.97
73,1185,47.4,Person,491.83,335.33,3.4563,86.78
73,1221,48.84,Person,498.5,321.17,2.6743,81.09
73,1238,49.52,Person,510.67,316.0,2.9523,328.84
73,1254,50.16,Person,521.33,319.33,2.9316,345.36
73,1270,50.8,Person,528.67,323.33,3.21,121.22
73,1276,51.04,Person,527.5,314.5,2.6629,349.7
73,1327,53.08,Person,539.5,311.17,2.8751,68.01
73,1355,54.2,Person,542.83,299.0,3.8859,9.57
73,1359,54.36,Person,553.67,313.5,5.1752,246.59
73,1379,55.16,Person,544.33,330.83,5.3132,272.7
73,1398,55.92,Person,534.0,370.67,4.442,224.09
73,1405,56.2,Person,520.75,383.5,4.2702,251.72
74,170,6.8,Car,331.25,46.25,18.9841,0.0
74,178,7.12,Car,329.0,45.17,23.8838,132.97
74,225,9.0,Car,322.83,51.5,39.8667,235.57
74,230,9.2,Car,324.33,53.17,34.4781,269.04
74,240,9.6,Car,331.83,56.67,38.8188,36.23
74,244,9.76,Car,335.67,49.33,35.0942,319.86
74,245,9.8,Car,331.33,63.0,43.5328,211.23
74,261,10.44,Car,310.67,72.83,37.7399,238.5
74,290,11.6,Car,297.5,91.83,37.5058,188.24
74,291,11.64,Car,281.83,112.17,38.7182,263.8
74,302,12.08,Car,281.17,128.67,40.2173,256.7
74,415,16.6,Car,276.33,144.17,37.8748,62.03
74,473,18.92,Car,274.67,148.67,28.5134,242.74
74,550,22.0,Car,268.0,156.67,30.8623,233.9
74,555,22.2,Car,262.17,167.0,28.6616,212.29
74,557,22.28,Car,269.17,178.5,33.3602,285.67
74,564,22.56,Car,273.33,194.83,28.9277,323.97
74,565,22.6,Car,277.83,189.17,32.1038,144.48
74,627,25.08,Car,325.5,169.67,29.0215,35.63
74,746,29.84,Car,363.0,126.17,38.1261,22.08
74,817,32.68,Car,395.5,117.83,44.0873,150.22
74,840,33.6,Car,374.17,115.5,52.3198,251.15
74,846,33.84,Car,368.5,131.0,46.309,73.61
74,891,35.64,Car,363.83,169.33,38.3447,262.87
74,998,39.92,Car,389.67,225.0,28.5274,280.23
74,1196,47.84,Car,415.67,276.17,23.2241,341.2
74,1249,49.96,Car,465.67,275.17,26.8028,50.46
74,1374,54.96,Car,475.5,263.25,28.8212,23.91
75,170,6.8,Car,316.25,58.75,10.9066,0.0
75,173,6.92,Car,319.0,63.67,19.2445,225.35
75,186,7.44,Car,319.67,68.67,27.5291,358.1
75,211,8.44,Car,333.67,79.67,30.8242,326.07
75,213,8.52,Car,337.5,101.83,25.8366,273.83
75,225,9.0,Car,337.0,120.83,28.1928,257.21
75,226,9.04,Car,353.17,112.33,33.3249,58.18
75,258,10.32,Car,374.5,84.5,38.3667,42.06
75,286,11.44,Car,414.67,72.5,39.133,6.93
75,301,12.04,Car,451.83,85.5,39.2958,330.77
75,303,12.12,Car,485.33,82.83,35.21,4.87
75,349,13.96,Car,485.67,75.5,36.7068,112.09
75,922,36.88,Car,459.17,55.5,27.8846,189.61
75,1193,47.72,Car,434.17,50.83,31.5161,148.69
75,1194,47.76,Car,413.67,57.5,32.5102,199.81
75,1303,52.12,Car,395.5,69.33,33.3191,229.26
75,1333,53.32,Car,377.33,98.33,37.1094,222.52
75,1392,55.68,Car,369.25,105.75,34.8172,276.34
76,175,7.0,Person,596.5,435.0,1.6222,0.0
76,180,7.2,Person,594.83,431.83,1.7178,142.88
76,299,11.96,Person,581.83,427.5,3.2499,149.46
76,310,12.4,Person,577.0,432.17,3.5255,204.7
76,322,12.88,Person,574.83,433.67,3.4604,321.6
76,341,13.64,Person,578.83,439.83,3.0881,80.16
76,349,13.96,Person,571.0,434.33,2.1647,197.19
76,377,15.08,Person,571.0,423.5,4.0863,99.21
76,388,15.52,Person,567.83,404.83,4.8404,62.14
76,395,15.8,Person,565.5,386.17,7.3522,149.84
76,399,15.96,Person,557.33,388.67,6.1764,200.42
76,431,17.24,Person,547.33,407.5,6.4299,270.58
76,443,17.72,Person,547.0,416.17,4.9283,219.6
76,460,18.4,Person,547.83,415.83,6.8913,63.44
76,463,18.52,Person,522.0,405.33,6.9305,190.23
76,477,19.08,Person,495.67,413.5,6.9209,188.03
76,484,19.36,Person,482.33,419.33,4.9794,341.8
76,497,19.88,Person,500.17,426.17,5.6674,358.84
76,507,20.28,Person,505.17,427.67,6.3407,199.09
76,525,21.0,Person,462.17,416.33,5.9102,162.57
76,565,22.6,Person,429.83,408.17,3.6444,157.29
76,590,23.6,Person,421.5,381.5,3.1087,12.31
76,616,24.64,Person,437.33,353.17,2.9058,66.12
76,643,25.72,Person,439.67,310.67,2.7992,113.78
76,677,27.08,Person,435.5,284.33,1.804,108.27
76,726,29.04,Person,443.33,263.67,4.0913,34.74
76,733,29.32,Person,461.33,244.0,4.1179,58.06
76,756,30.24,Person,466.33,230.33,3.8574,82.55
76,788,31.52,Person,460.33,229.5,1.1213,212.42
76,821,32.84,Person,453.33,245.83,3.1916,248.71
76,828,33.12,Person,444.33,264.17,3.7019,264.17
76,846,33.84,Person,432.0,287.67,4.1874,220.2
76,871,34.84,Person,427.33,318.5,2.3782,261.23
76,914,36.56,Person,424.5,343.5,3.3333,292.5
76,919,36.76,Person,413.5,383.83,5.1758,220.02
76,940,37.6,Person,410.17,398.17,4.6141,250.08
76,1112,44.48,Person,409.5,417.33,3.7005,20.53
76,1134,45.36,Person,431.67,424.33,2.4368,276.41
76,1151,46.04,Person,449.5,432.5,3.0994,331.39
76,1179,47.16,Person,476.67,430.17,2.9822,31.5
76,1201,48.04,Person,492.83,422.0,2.1854,37.34
76,1222,48.88,Person,501.5,416.67,1.7026,252.04
76,1241,49.64,Person,499.5,410.0,1.4246,64.89
76,1272,50.88,Person,506.17,389.0,1.9431,96.59
76,1289,51.56,Person,497.33,366.5,2.2915,90.41
76,1314,52.56,Person,481.83,331.0,4.2855,133.31
76,1325,53.0,Person,457.17,286.0,4.5035,112.89
76,1351,54.04,Person,439.5,248.0,4.0619,107.72
76,1367,54.68,Person,436.0,232.0,1.9461,243.43
76,1386,55.44,Person,435.0,234.0,1.0287,340.02
80,264,10.56,Person,436.0,331.25,2.4436,0.0
80,271,10.84,Person,432.67,307.33,3.4038,74.26
80,295,11.8,Person,444.0,299.83,4.3008,93.61
80,305,12.2,Person,436.67,293.33,3.1087,287.51
80,333,13.32,Person,438.5,299.67,1.8489,157.67
80,371,14.84,Person,421.83,294.67,2.4461,97.14
80,381,15.24,Person,414.5,256.67,4.4862,127.91
80,396,15.84,Person,401.67,235.33,5.2999,98.15
80,411,16.44,Person,407.5,201.0,5.7209,331.39
80,418,16.72,Person,410.67,213.83,6.3584,2.17
80,434,17.36,Person,417.33,223.33,5.9717,252.79
80,459,18.36,Person,409.5,248.83,6.5453,260.79
80,467,18.68,Person,399.17,251.83,4.4988,212.56
80,484,19.36,Person,417.17,253.67,6.4686,45.35
80,501,20.04,Person,450.17,240.83,7.2215,3.83
80,511,20.44,Person,497.0,233.67,8.4531,26.3
80,532,21.28,Person,513.67,224.67,6.4376,19.75
80,535,21.4,Person,512.33,213.33,3.9071,129.1
80,561,22.44,Person,514.33,236.83,2.0525,260.12
80,639,25.56,Person,522.67,273.33,1.7811,286.71
80,675,27.0,Person,537.33,323.67,2.9368,289.5
80,683,27.32,Person,535.67,324.0,4.0375,132.12
80,703,28.12,Person,530.17,318.0,4.43,115.01
80,713,28.52,Person,516.17,305.67,2.7566,240.18
80,744,29.76,Person,506.0,307.33,1.5836,163.79
80,763,30.52,Person,497.33,286.83,1.6548,99.61
80,789,31.56,Person,501.33,278.5,3.8194,65.92
80,823,32.92,Person,514.67,279.33,4.6253,298.59
80,836,33.44,Person,534.17,295.5,4.1121,330.45
80,865,34.6,Person,546.17,289.0,2.9487,43.66
80,878,35.12,Person,547.0,254.17,2.5421,103.5
80,897,35.88,Person,544.33,207.0,2.99,94.68
80,921,36.84,Person,537.83,191.83,3.1812,60.14
80,933,37.32,Person,539.67,197.67,3.7583,255.23
80,947,37.88,Person,543.0,220.83,4.4276,350.21
80,955,38.2,Person,545.33,208.67,4.3797,51.5
80,977,39.08,Person,552.5,213.17,6.0772,116.83
80,987,39.48,Person,550.33,217.17,5.202,291.47
80,996,39.84,Person,556.17,257.0,4.6423,260.04
80,1025,41.0,Person,556.67,279.83,1.8341,274.55
80,1047,41.88,Person,558.5,294.17,1.9924,58.45
80,1056,42.24,Person,563.0,293.5,1.8005,83.66
80,1130,45.2,Person,562.5,283.83,2.9296,346.66
80,1143,45.72,Person,561.83,269.0,4.6732,100.53
80,1157,46.28,Person,552.5,265.33,5.0605,156.65
80,1188,47.52,Person,549.83,287.5,4.905,261.68
80,1211,48.44,Person,550.17,335.33,5.5181,282.84
80,1219,48.76,Person,557.33,380.67,5.6,275.48
80,1242,49.68,Person,567.83,398.83,6.2905,300.29
80,1260,50.4,Person,573.83,415.5,3.9352,35.05
80,1285,51.4,Person,587.17,417.5,3.3399,275.55
80,1316,52.64,Person,588.0,414.0,1.8621,56.31
80,1387,55.48,Person,592.0,394.17,1.8927,103.91
80,1391,55.64,Person,580.0,387.33,3.1621,228.2
80,1411,56.44,Person,576.5,391.25,4.1063,238.48
82,307,12.28,Car,215.25,433.0,23.7349,0.0
82,836,33.44,Car,225.0,436.33,26.1435,355.48
82,845,33.8,Car,262.67,401.0,33.3609,138.89
82,924,36.96,Car,243.0,347.0,25.6037,90.9
82,983,39.32,Car,229.17,272.83,26.2188,101.19
82,993,39.72,Car,250.33,218.83,33.6561,85.13
82,1294,51.76,Car,263.33,159.83,38.8479,45.16
82,1301,52.04,Car,293.83,123.5,37.2612,103.19
82,1302,52.08,Car,288.5,101.67,33.0587,321.6
82,1303,52.12,Car,283.17,115.0,38.8533,197.17
82,1319,52.76,Car,271.17,142.5,37.5407,252.11
82,1323,52.92,Car,271.83,170.17,34.3707,276.0
82,1361,54.44,Car,274.5,186.0,29.2367,26.57
82,1414,56.56,Car,282.5,182.0,31.801,213.69
83,309,12.36,Person,452.25,210.0,1.11,0.0
83,333,13.32,Person,454.17,219.67,1.1721,323.97
83,378,15.12,Person,466.67,238.17,1.3711,195.51
83,407,16.28,Person,453.67,231.5,1.1827,120.0
83,441,17.64,Person,455.83,224.67,1.383,72.3
83,453,18.12,Person,455.33,214.0,1.6844,301.38
83,473,18.92,Person,458.33,209.83,2.5689,125.44
83,481,19.24,Person,454.0,211.0,4.0103,14.04
83,498,19.92,Person,449.33,189.0,4.5161,144.2
83,521,20.84,Person,446.33,171.67,4.6678,95.86
83,528,21.12,Person,450.17,156.0,4.2831,329.57
83,539,21.56,Person,451.0,165.0,3.8821,262.3
83,564,22.56,Person,449.0,167.0,2.9377,150.26
83,585,23.4,Person,445.67,165.0,1.4965,42.83
83,625,25.0,Person,448.67,164.67,2.4638,275.49
83,628,25.12,Person,454.17,168.0,2.12,40.52
83,668,26.72,Person,458.0,175.0,2.5499,348.69
83,714,28.56,Person,470.83,171.83,1.8875,306.21
83,727,29.08,Person,473.33,182.33,3.9694,40.98
83,735,29.4,Person,465.67,177.17,4.0775,217.71
83,755,30.2,Person,446.83,188.83,3.3753,168.16
83,830,33.2,Person,429.33,190.5,1.2154,232.74
83,852,34.08,Person,419.83,192.33,1.6915,143.53
83,861,34.44,Person,425.0,182.33,2.1529,70.2
83,877,35.08,Person,429.5,171.67,2.6826,26.79
83,885,35.4,Person,429.67,153.33,2.1715,132.26
83,920,36.8,Person,419.67,130.17,1.7928,109.21
83,972,38.88,Person,413.83,117.0,3.1124,87.64
83,980,39.2,Person,419.33,129.33,2.6438,281.6
83,1056,42.24,Person,418.67,155.33,2.8492,277.51
83,1063,42.52,Person,426.33,169.0,1.723,242.33
83,1082,43.28,Person,428.33,166.33,1.7286,30.41
83,1111,44.44,Person,437.33,163.17,1.4599,97.16
83,1144,45.76,Person,435.33,157.5,3.6728,259.16
83,1147,45.88,Person,430.83,148.33,4.1721,111.01
83,1162,46.48,Person,430.17,130.83,6.004,95.06
83,1167,46.68,Person,430.83,106.5,3.9277,67.39
83,1186,47.44,Person,431.67,89.33,4.9755,99.76
83,1189,47.56,Person,437.33,78.5,4.511,0.0
83,1203,48.12,Person,446.67,91.67,5.3522,322.43
83,1214,48.56,Person,457.33,114.17,4.5885,277.67
83,1234,49.36,Person,458.83,137.0,3.6467,260.53
83,1241,49.64,Person,464.33,143.0,2.1159,356.1
83,1263,50.52,Person,469.33,141.67,1.2338,36.74
83,1284,51.36,Person,475.33,131.33,0.9482,124.17
83,1314,52.56,Person,471.5,131.17,2.9613,93.9
83,1321,52.84,Person,482.0,125.17,5.8975,318.9
83,1326,53.04,Person,490.0,123.33,5.8651,27.88
83,1339,53.56,Person,501.67,118.17,3.6778,128.15
83,1356,54.24,Person,504.17,112.17,0.9532,21.4
83,1384,55.36,Person,511.5,103.0,1.138,60.8
83,1405,56.2,Person,516.25,94.5,1.3801,56.73
84,328,13.12,Car,504.75,353.25,13.9213,0.0
84,943,37.72,Car,507.83,346.17,19.3783,168.44
84,1234,49.36,Car,497.25,344.0,29.0674,35.62
86,382,15.28,Car,463.0,105.0,13.2197,0.0
86,455,18.2,Car,451.83,110.0,19.3735,53.01
86,755,30.2,Car,448.83,89.5,34.4651,198.17
86,795,31.8,Car,432.5,91.83,38.7744,83.92
86,804,32.16,Car,424.83,82.5,34.8917,275.27
86,933,37.32,Car,435.83,124.67,35.9153,259.16
86,1018,40.72,Car,417.5,163.5,30.9066,278.75
86,1145,45.8,Car,418.83,202.33,36.6941,183.49
86,1194,47.76,Car,388.33,191.83,37.1605,95.74
86,1201,48.04,Car,388.0,188.5,43.5702,138.37
87,385,15.4,Person,496.5,356.25,2.3992,0.0
87,404,16.16,Person,508.67,358.5,3.214,329.05
87,418,16.72,Person,480.0,390.33,4.1152,246.35
87,440,17.6,Person,439.17,416.5,3.2955,209.69
87,472,18.88,Person,392.5,417.0,3.8681,123.69
87,480,19.2,Person,378.67,378.5,4.1657,82.65
87,498,19.92,Person,385.0,365.0,4.9061,183.58
87,518,20.72,Person,378.33,388.17,3.0291,276.55
87,532,21.28,Person,358.67,423.33,4.4684,219.5
87,545,21.8,Person,347.67,425.67,3.3182,161.8
87,757,30.28,Person,340.67,409.67,3.6909,46.18
87,773,30.92,Person,351.5,411.17,3.3618,230.49
87,784,31.36,Person,348.0,407.17,3.3719,259.3
87,1189,47.56,Person,347.17,422.5,3.2143,85.34
87,1232,49.28,Person,359.0,419.67,3.4783,294.71
87,1239,49.56,Person,357.17,433.67,5.6044,347.72
87,1322,52.88,Person,354.67,438.33,6.0192,188.28
87,1329,53.16,Person,342.83,434.0,4.8568,15.28
87,1339,53.56,Person,327.5,433.67,3.5288,139.62
87,1390,55.6,Person,326.17,417.33,3.9284,167.83
87,1414,56.56,Person,316.5,415.25,3.7766,40.33
88,403,16.12,Bus,259.25,254.75,8.9814,0.0
88,589,23.56,Bus,259.25,254.75,8.9814,282.91
92,467,18.68,Person,231.5,158.5,0.4072,0.0
92,530,21.2,Person,240.5,165.17,0.9872,6.33
92,556,22.24,Person,251.0,150.17,1.2578,354.9
92,675,27.0,Person,262.67,140.5,2.5159,83.74
92,689,27.56,Person,264.67,109.5,2.4933,43.56
92,720,28.8,Person,256.33,117.0,3.2,171.03
92,751,30.04,Person,244.83,115.17,1.9024,236.46
92,837,33.48,Person,237.83,144.33,3.7524,3.24
92,850,34.0,Person,227.83,164.83,5.1415,252.02
92,864,34.56,Person,217.5,192.83,7.7756,217.33
92,880,35.2,Person,216.33,190.5,5.709,38.2
92,931,37.24,Person,231.67,184.33,3.7531,38.16
92,1112,44.48,Person,247.17,185.67,1.2564,290.03
92,1216,48.64,Person,245.83,194.0,2.9285,302.55
92,1223,48.92,Person,237.83,190.5,3.2722,150.02
92,1240,49.6,Person,214.83,193.0,3.1813,185.4
92,1328,53.12,Person,209.33,195.5,1.5588,244.28
92,1362,54.48,Person,215.33,210.33,3.1425,0.39
92,1369,54.76,Person,228.83,211.5,3.4618,305.67
92,1378,55.12,Person,233.83,227.5,4.4883,248.47
92,1390,55.6,Person,232.75,230.25,3.2252,276.15
93,475,19.0,Car,383.75,377.25,17.1054,0.0
93,794,31.76,Car,352.5,301.5,20.9298,115.58
93,916,36.64,Car,321.17,198.17,37.0946,105.35
93,935,37.4,Car,308.33,120.0,35.1648,58.58
93,983,39.32,Car,330.33,94.0,45.121,42.49
93,999,39.96,Car,343.83,76.33,36.0812,47.17
93,1053,42.12,Car,373.0,58.83,40.1561,37.77
93,1247,49.88,Car,391.83,47.33,40.4397,12.51
93,1318,52.72,Car,410.25,43.25,49.972,68.63
94,475,19.0,Car,342.75,50.25,23.0454,0.0
94,476,19.04,Car,355.17,43.83,27.2962,349.75
94,496,19.84,Car,382.67,49.67,36.4207,19.16
94,505,20.2,Car,403.67,54.17,32.5987,315.61
94,758,30.32,Car,405.17,59.0,35.1142,187.54
94,793,31.72,Car,367.33,59.0,38.3635,162.36
94,983,39.32,Car,331.67,52.5,33.8781,187.55
94,1055,42.2,Car,304.0,63.67,26.3085,279.21
94,1332,53.28,Car,307.17,84.5,21.5355,269.37
94,1376,55.04,Car,307.0,99.5,21.7188,285.02
95,484,19.36,Car,422.25,105.25,24.5506,0.0
95,485,19.4,Car,439.67,101.0,23.5665,43.98
95,489,19.56,Car,454.83,91.83,39.8913,358.46
95,495,19.8,Car,468.33,84.33,36.9465,127.06
95,496,19.84,Car,462.5,78.83,48.067,104.88
95,536,21.44,Car,440.33,57.0,39.0474,154.56
95,891,35.64,Car,409.0,56.0,43.2537,157.38
95,944,37.76,Car,372.33,46.17,39.3227,215.9
95,992,39.68,Car,348.83,54.17,42.5278,152.4
95,993,39.72,Car,326.67,63.5,35.8967,219.9
95,1155,46.2,Car,314.5,86.83,30.1334,248.24
95,1194,47.76,Car,307.25,105.0,29.4347,285.78
96,484,19.36,Auto,438.75,97.75,12.8908,0.0
96,536,21.44,Auto,432.67,97.67,20.9676,60.86
96,1058,42.32,Auto,436.5,95.67,32.1989,223.82
96,1059,42.36,Auto,426.25,105.5,35.4076,305.71
97,484,19.36,Auto,351.25,99.0,13.8938,0.0
97,722,28.88,Auto,351.25,99.0,13.8938,81.81
99,495,19.8,Car,458.0,391.25,11.3287,0.0
99,544,21.76,Car,435.83,395.17,21.1909,158.49
99,759,30.36,Car,383.33,379.33,28.0157,187.87
99,876,35.04,Car,354.5,390.5,27.6613,161.33
99,922,36.88,Car,335.83,397.0,28.3326,297.35
99,923,36.92,Car,289.17,413.5,29.2357,187.53
99,1239,49.56,Car,225.83,413.83,31.4728,175.48
99,1240,49.6,Car,167.33,417.83,30.6495,203.38
99,1248,49.92,Car,156.17,422.83,41.277,246.47
99,1320,52.8,Car,144.67,419.5,49.4011,135.62
99,1400,56.0,Car,137.0,412.0,53.8721,116.57
100,495,19.8,Auto,458.0,391.25,11.3287,0.0
100,544,21.76,Auto,458.0,391.25,11.3287,132.35
101,502,20.08,Person,300.5,144.0,1.1988,0.0
101,526,21.04,Person,303.5,143.33,3.2637,278.54
101,529,21.16,Person,323.33,151.17,4.1002,352.87
101,555,22.2,Person,348.83,164.17,3.7568,330.59
101,588,23.52,Person,372.83,178.67,1.4866,304.25
101,609,24.36,Person,376.83,190.5,0.938,303.65
101,641,25.64,Person,381.0,190.0,0.7657,263.66
101,678,27.12,Person,385.33,199.5,2.5701,357.36
101,727,29.08,Person,387.33,214.83,2.4517,270.64
101,767,30.68,Person,388.5,230.33,5.2845,249.83
101,770,30.8,Person,385.17,221.17,5.9017,78.91
101,780,31.2,Person,390.67,203.5,6.1214,89.66
101,800,32.0,Person,383.17,191.17,3.2719,254.1
101,837,33.48,Person,377.5,184.0,1.34,157.69
101,862,34.48,Person,365.33,169.67,1.1823,96.02
101,905,36.2,Person,365.67,135.33,3.262,93.53
101,919,36.76,Person,360.67,132.5,2.7621,89.41
101,967,38.68,Person,361.33,140.33,3.884,260.98
101,996,39.84,Person,357.67,145.17,4.8663,65.47
101,1006,40.24,Person,357.5,126.5,5.2866,96.2
101,1014,40.56,Person,360.83,104.0,4.3213,41.46
101,1041,41.64,Person,372.5,108.5,1.234,338.68
101,1101,44.04,Person,391.5,98.33,2.6541,19.34
101,1111,44.44,Person,407.0,79.33,2.9017,71.0
101,1175,47.0,Person,418.0,59.83,3.6688,48.49
101,1250,50.0,Person,429.67,67.17,3.0476,299.1
101,1259,50.36,Person,435.5,76.67,3.814,302.06
101,1266,50.64,Person,438.5,82.33,3.2806,119.63
101,1269,50.76,Person,432.5,72.17,2.6603,132.73
101,1283,51.32,Person,425.33,60.33,3.9104,118.02
101,1288,51.52,Person,420.0,51.17,3.864,120.15
101,1334,53.36,Person,415.5,54.17,5.1764,272.17
101,1342,53.68,Person,421.67,64.0,3.7782,281.61
101,1352,54.08,Person,426.5,74.17,4.1333,345.31
101,1360,54.4,Person,439.0,85.5,5.2647,290.14
101,1365,54.6,Person,443.5,95.33,4.7814,305.87
101,1369,54.76,Person,448.5,102.25,5.9964,123.69
102,553,22.12,Person,419.0,352.75,4.1241,0.0
102,557,22.28,Person,414.5,340.0,3.8271,154.65
102,582,23.28,Person,396.83,328.5,5.8201,117.85
102,606,24.24,Person,387.17,323.83,5.5762,206.98
102,615,24.6,Person,363.83,347.83,5.7877,259.27
102,643,25.72,Person,355.83,360.0,5.2774,204.02
102,659,26.36,Person,341.17,366.0,3.6957,74.54
102,671,26.84,Person,350.67,331.0,2.8618,76.68
102,713,28.52,Person,375.83,294.0,1.815,63.87
102,780,31.2,Person,394.33,266.5,1.1918,26.32
102,812,32.48,Person,404.33,261.5,0.933,235.05
102,859,34.36,Person,397.67,275.5,0.6857,80.51
102,901,36.04,Person,404.67,253.0,0.8442,51.68
102,918,36.72,Person,415.17,251.17,1.4351,64.3
102,935,37.4,Person,424.17,239.5,3.0445,285.23
102,941,37.64,Person,427.17,243.5,2.9604,84.55
102,965,38.6,Person,429.33,208.5,4.9227,90.29
102,978,39.12,Person,433.67,170.83,3.9797,82.73
102,997,39.88,Person,443.0,139.83,5.0658,55.77
102,1002,40.08,Person,444.83,132.0,3.2889,312.98
102,1012,40.48,Person,442.17,143.17,3.3532,216.64
102,1031,41.24,Person,435.67,164.5,3.706,266.73
102,1042,41.68,Person,438.17,191.17,3.5699,277.42
102,1054,42.16,Person,439.33,200.83,3.6795,326.83
102,1066,42.64,Person,439.67,221.5,2.4621,239.37
102,1094,43.76,Person,441.33,225.33,2.7295,275.71
102,1111,44.44,Person,443.5,229.33,2.7427,76.26
102,1142,45.68,Person,446.83,222.83,3.3711,159.74
102,1159,46.36,Person,445.5,220.0,3.017,273.58
102,1178,47.12,Person,439.67,237.0,4.7509,151.06
102,1187,47.48,Person,432.17,224.17,5.5444,212.08
102,1202,48.08,Person,424.67,242.67,5.5675,100.7
102,1213,48.52,Person,426.33,230.83,4.4444,275.61
102,1231,49.24,Person,433.0,236.83,3.1067,74.46
102,1263,50.52,Person,438.83,232.33,3.1905,298.03
102,1288,51.52,Person,438.0,214.17,4.4098,133.33
102,1297,51.88,Person,426.33,198.83,4.2953,104.04
102,1320,52.8,Person,420.67,180.83,6.6042,240.85
102,1326,53.04,Person,420.33,181.83,4.1734,326.5
102,1347,53.88,Person,426.0,180.33,4.0852,85.07
102,1351,54.04,Person,430.0,176.0,1.1353,280.62
102,1413,56.52,Person,430.75,180.0,1.0408,296.57
107,598,23.92,Bus,244.75,97.75,9.7339,0.0
107,1084,43.36,Bus,244.75,97.75,9.7339,32.42
108,612,24.48,Person,244.75,51.0,0.587,0.0
108,629,25.16,Person,240.5,48.5,2.7123,45.0
108,634,25.36,Person,242.67,44.17,2.9157,135.0
108,676,27.04,Person,252.0,48.83,2.8673,345.08
108,749,29.96,Person,264.5,60.67,1.6729,308.75
108,757,30.28,Person,266.33,66.5,2.6362,182.35
108,772,30.88,Person,255.5,63.33,2.7317,131.78
108,779,31.16,Person,267.17,49.17,2.113,18.24
108,826,33.04,Person,291.0,45.83,1.882,13.34
108,838,33.52,Person,314.5,39.0,3.9806,345.96
108,849,33.96,Person,335.83,45.33,3.6836,356.44
108,973,38.92,Person,346.33,48.33,2.9933,337.54
108,1007,40.28,Person,358.5,48.67,1.634,145.67
108,1015,40.6,Person,355.0,42.5,1.6267,84.81
108,1029,41.16,Person,351.0,40.17,1.6339,237.75
108,1071,42.84,Person,347.83,39.83,0.7309,195.55
108,1093,43.72,Person,344.17,46.17,0.7457,8.65
108,1146,45.84,Person,351.33,52.0,1.9863,296.08
108,1153,46.12,Person,360.33,74.67,1.9576,305.53
108,1174,46.96,Person,363.67,80.0,2.3578,270.61
108,1206,48.24,Person,357.17,73.33,2.331,113.49
108,1218,48.72,Person,348.17,58.33,4.9366,122.86
108,1221,48.84,Person,348.5,57.67,4.8366,288.22
108,1241,49.64,Person,354.67,72.5,3.6636,309.6
108,1278,51.12,Person,362.5,98.67,2.2882,278.92
108,1297,51.88,Person,366.83,125.0,2.1,276.77
108,1318,52.72,Person,366.17,156.33,2.8238,267.48
