time,vehicle_id,pedestrian_id,distance,vehicle_speed,ttc
169.0,car_flow_2.31,ped_19,15.22,9.63,1.58
169.0,car_flow_2.31,ped_3,12.69,9.63,1.32
169.0,car_flow_2.31,ped_5,12.09,9.63,1.26
170.0,auto_flow_1.31,ped_12,16.9,10.17,1.66
170.0,auto_flow_1.31,ped_19,16.57,10.17,1.63
170.0,auto_flow_1.31,ped_3,4.94,10.17,0.49
170.0,auto_flow_1.31,ped_5,4.83,10.17,0.47
170.0,bike_flow_1.36,ped_19,19.68,11.55,1.7
170.0,bike_flow_1.36,ped_3,1.65,11.55,0.14
170.0,bike_flow_1.36,ped_5,1.63,11.55,0.14
170.0,car_flow_2.31,ped_19,18.66,11.03,1.69
171.0,auto_flow_1.31,ped_19,12.58,10.86,1.16
171.0,auto_flow_1.31,ped_20,18.57,10.86,1.71
171.0,auto_flow_1.31,ped_3,12.9,10.86,1.19
171.0,auto_flow_1.31,ped_5,12.3,10.86,1.13
171.0,bike_flow_1.36,ped_3,10.01,10.26,0.98
171.0,bike_flow_1.36,ped_5,10.64,10.26,1.04
171.0,car_flow_1.37,ped_19,16.14,12.45,1.3
171.0,car_flow_1.37,ped_3,14.25,12.45,1.14
171.0,car_flow_1.37,ped_5,13.62,12.45,1.09
171.0,car_flow_2.32,ped_3,13.29,10.82,1.23
171.0,car_flow_2.32,ped_5,13.89,10.82,1.28
172.0,auto_flow_1.31,ped_19,16.09,9.91,1.62
172.0,car_flow_1.37,ped_19,16.64,12.4,1.34
172.0,car_flow_1.37,ped_3,2.39,12.4,0.19
172.0,car_flow_1.37,ped_5,1.96,12.4,0.16
172.0,car_flow_2.32,ped_12,19.14,11.09,1.73
172.0,car_flow_2.32,ped_19,16.02,11.09,1.45
172.0,car_flow_2.32,ped_3,4.98,11.09,0.45
172.0,car_flow_2.32,ped_5,5.18,11.09,0.47
173.0,bike_flow_1.37,ped_19,13.72,12.83,1.07
173.0,bike_flow_1.37,ped_20,19.43,12.83,1.51
173.0,bike_flow_1.37,ped_3,14.07,12.83,1.1
173.0,bike_flow_1.37,ped_5,13.44,12.83,1.05
173.0,car_flow_1.37,ped_3,9.92,11.55,0.86
173.0,car_flow_1.37,ped_5,10.56,11.55,0.91
173.0,car_flow_2.32,ped_19,10.0,11.63,0.86
173.0,car_flow_2.32,ped_20,15.87,11.63,1.36
173.0,car_flow_2.32,ped_3,11.39,11.63,0.98
173.0,car_flow_2.32,ped_5,10.81,11.63,0.93
174.0,bike_flow_1.37,ped_19,14.04,11.3,1.24
174.0,bike_flow_1.37,ped_20,19.2,11.3,1.7
174.0,bike_flow_1.37,ped_3,3.13,11.3,0.28
174.0,bike_flow_1.37,ped_5,2.59,11.3,0.23
174.0,car_flow_2.32,ped_19,14.53,11.6,1.25
174.0,car_flow_2.32,ped_20,18.58,11.6,1.6
175.0,auto_flow_1.32,ped_3,19.4,10.64,1.82
175.0,bike_flow_1.37,ped_3,10.39,12.94,0.8
175.0,bike_flow_1.37,ped_5,11.02,12.94,0.85
175.0,car_flow_1.38,ped_19,14.12,13.89,1.02
175.0,car_flow_1.38,ped_20,18.68,13.89,1.34
175.0,car_flow_1.38,ped_3,19.56,13.89,1.41
175.0,car_flow_1.38,ped_5,18.93,13.89,1.36
176.0,auto_flow_1.32,ped_19,19.39,10.69,1.81
176.0,auto_flow_1.32,ped_3,9.42,10.69,0.88
176.0,auto_flow_1.32,ped_5,9.98,10.69,0.93
176.0,car_flow_1.38,ped_19,10.26,13.19,0.78
176.0,car_flow_1.38,ped_20,15.51,13.19,1.18
176.0,car_flow_1.38,ped_3,6.51,13.19,0.49
176.0,car_flow_1.38,ped_5,5.89,13.19,0.45
177.0,auto_flow_1.32,ped_19,9.01,10.53,0.86
177.0,auto_flow_1.32,ped_20,13.1,10.53,1.24
177.0,auto_flow_1.32,ped_3,5.38,10.53,0.51
177.0,auto_flow_1.32,ped_5,5.13,10.53,0.49
177.0,bike_flow_1.38,ped_19,11.86,14.15,0.84
177.0,bike_flow_1.38,ped_20,15.96,14.15,1.13
177.0,bike_flow_1.38,ped_3,18.45,14.15,1.3
177.0,bike_flow_1.38,ped_5,17.82,14.15,1.26
177.0,car_flow_1.38,ped_19,18.93,13.46,1.41
177.0,car_flow_1.38,ped_3,7.33,13.46,0.54
177.0,car_flow_1.38,ped_5,7.96,13.46,0.59
177.0,car_flow_2.33,ped_3,16.53,10.89,1.52
177.0,car_flow_2.33,ped_5,17.15,10.89,1.58
178.0,auto_flow_1.32,ped_19,4.8,10.01,0.48
178.0,auto_flow_1.32,ped_20,9.36,10.01,0.93
178.0,auto_flow_1.32,ped_3,13.34,10.01,1.33
178.0,auto_flow_1.32,ped_5,12.74,10.01,1.27
178.0,bike_flow_1.38,ped_19,8.59,12.37,0.69
178.0,bike_flow_1.38,ped_20,13.0,12.37,1.05
178.0,bike_flow_1.38,ped_3,6.22,12.37,0.5
178.0,bike_flow_1.38,ped_5,5.61,12.37,0.45
178.0,car_flow_2.33,ped_19,16.02,10.63,1.51
178.0,car_flow_2.33,ped_20,17.91,10.63,1.68
178.0,car_flow_2.33,ped_3,7.07,10.63,0.67
178.0,car_flow_2.33,ped_5,7.55,10.63,0.71
179.0,auto_flow_1.32,ped_19,11.98,10.06,1.19
179.0,auto_flow_1.32,ped_20,14.5,10.06,1.44
179.0,auto_flow_1.33,ped_3,19.18,9.87,1.94
179.0,auto_flow_1.33,ped_5,19.8,9.87,2.01
179.0,bike_flow_1.38,ped_19,19.16,12.93,1.48
179.0,bike_flow_1.38,ped_3,7.1,12.93,0.55
179.0,bike_flow_1.38,ped_5,7.72,12.93,0.6
179.0,car_flow_1.39,ped_19,11.32,13.37,0.85
179.0,car_flow_1.39,ped_20,14.77,13.37,1.11
179.0,car_flow_1.39,ped_5,19.61,13.37,1.47
179.0,car_flow_2.33,ped_19,7.16,9.97,0.72
179.0,car_flow_2.33,ped_20,9.46,9.97,0.95
179.0,car_flow_2.33,ped_3,6.78,9.97,0.68
179.0,car_flow_2.33,ped_5,6.35,9.97,0.64
180.0,auto_flow_1.33,ped_20,19.58,10.33,1.9
180.0,auto_flow_1.33,ped_3,9.54,10.33,0.92
180.0,auto_flow_1.33,ped_5,10.1,10.33,0.98
180.0,bike_flow_1.38,ped_3,19.77,12.79,1.55
180.0,car_flow_1.39,ped_19,7.94,13.56,0.59
180.0,car_flow_1.39,ped_20,10.34,13.56,0.76
180.0,car_flow_1.39,ped_3,6.81,13.56,0.5
180.0,car_flow_1.39,ped_5,6.19,13.56,0.46
180.0,car_flow_2.33,ped_19,4.38,10.33,0.42
180.0,car_flow_2.33,ped_20,8.11,10.33,0.79
180.0,car_flow_2.33,ped_3,15.86,10.33,1.54
180.0,car_flow_2.33,ped_5,15.25,10.33,1.48
181.0,auto_flow_1.33,ped_19,11.13,10.61,1.05
181.0,auto_flow_1.33,ped_20,9.07,10.61,0.85
181.0,auto_flow_1.33,ped_3,5.36,10.61,0.51
181.0,auto_flow_1.33,ped_5,5.11,10.61,0.48
181.0,bike_flow_1.39,ped_19,9.21,13.27,0.69
181.0,bike_flow_1.39,ped_20,12.81,13.27,0.97
181.0,bike_flow_1.39,ped_3,19.72,13.27,1.49
181.0,bike_flow_1.39,ped_5,19.08,13.27,1.44
181.0,car_flow_1.39,ped_20,18.45,13.23,1.4
181.0,car_flow_1.39,ped_3,6.8,13.23,0.51
181.0,car_flow_1.39,ped_5,7.42,13.23,0.56
181.0,car_flow_2.33,ped_19,12.61,10.11,1.25
181.0,car_flow_2.33,ped_20,16.16,10.11,1.6
181.0,car_flow_2.34,ped_3,15.62,10.76,1.45
181.0,car_flow_2.34,ped_5,16.23,10.76,1.51
182.0,auto_flow_1.33,ped_19,3.88,9.65,0.4
182.0,auto_flow_1.33,ped_20,4.43,9.65,0.46
182.0,auto_flow_1.33,ped_3,12.94,9.65,1.34
182.0,auto_flow_1.33,ped_5,12.35,9.65,1.28
182.0,bike_flow_1.39,ped_19,10.88,14.24,0.76
182.0,bike_flow_1.39,ped_20,8.86,14.24,0.62
182.0,bike_flow_1.39,ped_3,5.65,14.24,0.4
182.0,bike_flow_1.39,ped_5,5.04,14.24,0.35
182.0,car_flow_2.34,ped_19,18.45,10.91,1.69
182.0,car_flow_2.34,ped_20,14.93,10.91,1.37
182.0,car_flow_2.34,ped_3,6.22,10.91,0.57
182.0,car_flow_2.34,ped_5,6.65,10.91,0.61
183.0,auto_flow_1.33,ped_19,7.02,9.7,0.72
183.0,auto_flow_1.33,ped_20,10.94,9.7,1.13
183.0,bike_flow_1.39,ped_3,8.61,13.88,0.62
183.0,bike_flow_1.39,ped_5,9.24,13.88,0.67
183.0,car_flow_1.40,ped_19,13.43,12.42,1.08
183.0,car_flow_1.40,ped_20,17.26,12.42,1.39
183.0,car_flow_2.34,ped_19,10.09,9.85,1.02
183.0,car_flow_2.34,ped_20,6.28,9.85,0.64
183.0,car_flow_2.34,ped_3,7.61,9.85,0.77
183.0,car_flow_2.34,ped_5,7.12,9.85,0.72
184.0,auto_flow_1.33,ped_19,15.42,10.21,1.51
184.0,auto_flow_1.33,ped_20,19.82,10.21,1.94
184.0,auto_flow_1.34,ped_3,17.85,10.55,1.69
184.0,auto_flow_1.34,ped_5,18.47,10.55,1.75
184.0,car_flow_1.40,ped_19,6.56,11.88,0.55
184.0,car_flow_1.40,ped_20,6.78,11.88,0.57
184.0,car_flow_1.40,ped_3,15.48,11.88,1.3
184.0,car_flow_1.40,ped_5,14.84,11.88,1.25
184.0,car_flow_2.34,ped_19,3.37,9.87,0.34
184.0,car_flow_2.34,ped_20,4.47,9.87,0.45
184.0,car_flow_2.34,ped_3,16.48,9.87,1.67
184.0,car_flow_2.34,ped_5,15.87,9.87,1.61
185.0,auto_flow_1.34,ped_3,8.67,9.98,0.87
185.0,auto_flow_1.34,ped_5,9.21,9.98,0.92
185.0,bike_flow_1.40,ped_19,11.4,13.1,0.87
185.0,bike_flow_1.40,ped_20,15.4,13.1,1.18
185.0,car_flow_1.40,ped_19,16.57,12.59,1.32
185.0,car_flow_1.40,ped_20,12.47,12.59,0.99
185.0,car_flow_1.40,ped_3,3.23,12.59,0.26
185.0,car_flow_1.40,ped_5,2.69,12.59,0.21
185.0,car_flow_2.34,ped_19,7.75,9.38,0.83
185.0,car_flow_2.34,ped_20,12.07,9.38,1.29
186.0,auto_flow_1.34,ped_19,17.18,9.6,1.79
186.0,auto_flow_1.34,ped_20,12.76,9.6,1.33
186.0,auto_flow_1.34,ped_3,5.36,9.6,0.56
186.0,auto_flow_1.34,ped_5,5.11,9.6,0.53
186.0,bike_flow_1.40,ped_19,8.59,13.99,0.61
186.0,bike_flow_1.40,ped_20,6.51,13.99,0.47
186.0,bike_flow_1.40,ped_3,13.62,13.99,0.97
186.0,bike_flow_1.40,ped_5,12.99,13.99,0.93
186.0,car_flow_1.40,ped_3,9.05,11.71,0.77
186.0,car_flow_1.40,ped_5,9.68,11.71,0.83
186.0,car_flow_1.41,ped_19,17.09,13.57,1.26
186.0,car_flow_2.35,ped_3,15.88,9.75,1.63
186.0,car_flow_2.35,ped_5,16.49,9.75,1.69
187.0,auto_flow_1.34,ped_19,8.44,10.28,0.82
187.0,auto_flow_1.34,ped_20,4.62,10.28,0.45
187.0,auto_flow_1.34,ped_3,13.55,10.28,1.32
187.0,auto_flow_1.34,ped_5,12.95,10.28,1.26
187.0,bike_flow_1.40,ped_20,16.11,12.31,1.31
187.0,bike_flow_1.40,ped_3,2.02,12.31,0.16
187.0,bike_flow_1.40,ped_5,1.71,12.31,0.14
187.0,car_flow_1.41,ped_19,6.59,13.07,0.5
187.0,car_flow_1.41,ped_20,8.79,13.07,0.67
187.0,car_flow_2.35,ped_3,7.05,9.98,0.71
187.0,car_flow_2.35,ped_5,7.53,9.98,0.75
188.0,auto_flow_1.34,ped_19,3.36,10.19,0.33
188.0,auto_flow_1.34,ped_20,6.49,10.19,0.64
188.0,bike_flow_1.40,ped_3,12.17,13.29,0.92
188.0,bike_flow_1.40,ped_5,12.81,13.29,0.96
188.0,car_flow_1.41,ped_19,14.04,12.7,1.11
188.0,car_flow_1.41,ped_20,10.15,12.7,0.8
188.0,car_flow_1.41,ped_3,9.47,12.7,0.75
188.0,car_flow_1.41,ped_5,8.84,12.7,0.7
188.0,car_flow_2.35,ped_19,16.63,10.66,1.56
188.0,car_flow_2.35,ped_20,12.13,10.66,1.14
188.0,car_flow_2.35,ped_3,7.31,10.66,0.69
188.0,car_flow_2.35,ped_5,6.84,10.66,0.64
189.0,auto_flow_1.34,ped_19,10.02,9.7,1.03
189.0,auto_flow_1.34,ped_20,14.27,9.7,1.47
189.0,auto_flow_1.35,ped_3,19.86,10.95,1.81
189.0,bike_flow_1.41,ped_19,6.98,12.37,0.56
189.0,bike_flow_1.41,ped_20,9.63,12.37,0.78
189.0,car_flow_1.41,ped_3,4.36,13.39,0.33
189.0,car_flow_1.41,ped_5,4.96,13.39,0.37
189.0,car_flow_2.35,ped_19,8.17,10.04,0.81
189.0,car_flow_2.35,ped_20,4.45,10.04,0.44
189.0,car_flow_2.35,ped_3,16.27,10.04,1.62
189.0,car_flow_2.35,ped_5,15.66,10.04,1.56
190.0,auto_flow_1.35,ped_3,9.91,10.6,0.94
190.0,auto_flow_1.35,ped_5,10.48,10.6,0.99
190.0,bike_flow_1.41,ped_19,12.34,11.98,1.03
190.0,bike_flow_1.41,ped_20,8.91,11.98,0.74
190.0,bike_flow_1.41,ped_3,13.95,11.98,1.16
190.0,bike_flow_1.41,ped_5,13.31,11.98,1.11
190.0,car_flow_1.41,ped_3,15.44,11.29,1.37
190.0,car_flow_1.41,ped_5,16.07,11.29,1.42
190.0,car_flow_1.42,ped_19,11.38,12.89,0.88
190.0,car_flow_1.42,ped_20,15.17,12.89,1.18
190.0,car_flow_2.35,ped_19,3.46,10.16,0.34
190.0,car_flow_2.35,ped_20,6.5,10.16,0.64
191.0,auto_flow_1.35,ped_3,4.98,9.99,0.5
191.0,auto_flow_1.35,ped_5,4.85,9.99,0.49
191.0,bike_flow_1.41,ped_3,2.51,11.93,0.21
191.0,bike_flow_1.41,ped_5,2.06,11.93,0.17
191.0,car_flow_1.42,ped_19,7.51,12.1,0.62
191.0,car_flow_1.42,ped_20,6.41,12.1,0.53
192.0,auto_flow_1.35,ped_19,15.54,10.28,1.51
192.0,auto_flow_1.35,ped_20,11.6,10.28,1.13
192.0,auto_flow_1.35,ped_3,12.56,10.28,1.22
192.0,auto_flow_1.35,ped_5,11.97,10.28,1.16
192.0,bike_flow_1.41,ped_3,11.04,12.85,0.86
192.0,bike_flow_1.41,ped_5,11.68,12.85,0.91
192.0,car_flow_1.42,ped_19,18.33,12.08,1.52
192.0,car_flow_1.42,ped_20,14.6,12.08,1.21
192.0,car_flow_1.42,ped_3,9.76,12.08,0.81
192.0,car_flow_1.42,ped_5,9.13,12.08,0.76
192.0,car_flow_2.36,ped_3,11.82,12.43,0.95
192.0,car_flow_2.36,ped_5,12.41,12.43,1.0
193.0,auto_flow_1.35,ped_19,6.54,10.63,0.61
193.0,auto_flow_1.35,ped_20,3.62,10.63,0.34
193.0,car_flow_1.42,ped_3,3.48,12.72,0.27
193.0,car_flow_1.42,ped_5,4.06,12.72,0.32
193.0,car_flow_2.36,ped_3,5.07,12.44,0.41
193.0,car_flow_2.36,ped_5,4.91,12.44,0.39
194.0,auto_flow_1.35,ped_19,4.83,10.54,0.46
194.0,auto_flow_1.35,ped_20,8.25,10.54,0.78
194.0,bike_flow_1.42,ped_19,6.75,11.23,0.6
194.0,bike_flow_1.42,ped_20,6.66,11.23,0.59
194.0,car_flow_1.42,ped_3,16.6,13.43,1.24
194.0,car_flow_1.42,ped_5,17.24,13.43,1.28
194.0,car_flow_2.36,ped_19,16.15,11.69,1.38
194.0,car_flow_2.36,ped_20,12.27,11.69,1.05
194.0,car_flow_2.36,ped_3,14.16,11.69,1.21
194.0,car_flow_2.36,ped_5,13.56,11.69,1.16
195.0,bike_flow_1.42,ped_19,17.15,12.52,1.37
195.0,bike_flow_1.42,ped_20,13.62,12.52,1.09
195.0,bike_flow_1.42,ped_3,14.58,12.52,1.16
195.0,bike_flow_1.42,ped_5,13.94,12.52,1.11
195.0,car_flow_2.36,ped_19,6.46,11.47,0.56
195.0,car_flow_2.36,ped_20,3.63,11.47,0.32
196.0,bike_flow_1.42,ped_3,1.92,13.43,0.14
196.0,bike_flow_1.42,ped_5,1.66,13.43,0.12
196.0,car_flow_1.43,ped_19,11.08,12.84,0.86
196.0,car_flow_1.43,ped_20,8.19,12.84,0.64
196.0,car_flow_2.36,ped_19,4.86,10.54,0.46
196.0,car_flow_2.36,ped_20,8.24,10.54,0.78
197.0,bike_flow_1.42,ped_3,12.15,13.11,0.93
197.0,bike_flow_1.42,ped_5,12.78,13.11,0.98
197.0,car_flow_1.43,ped_3,9.78,12.99,0.75
197.0,car_flow_1.43,ped_5,9.15,12.99,0.7
198.0,auto_flow_1.36,ped_3,11.24,9.66,1.16
198.0,auto_flow_1.36,ped_5,11.82,9.66,1.22
198.0,car_flow_1.43,ped_3,3.91,13.21,0.3
198.0,car_flow_1.43,ped_5,4.5,13.21,0.34
199.0,auto_flow_1.36,ped_3,4.83,9.66,0.5
199.0,auto_flow_1.36,ped_5,4.94,9.66,0.51
199.0,bike_flow_1.43,ped_20,6.76,9.66,0.7
199.0,car_flow_1.43,ped_3,15.68,12.03,1.3
199.0,car_flow_1.43,ped_5,16.32,12.03,1.36
199.0,car_flow_2.37,ped_3,18.36,9.97,1.84
199.0,car_flow_2.37,ped_5,18.97,9.97,1.9
200.0,auto_flow_1.36,ped_3,11.35,10.78,1.05
200.0,auto_flow_1.36,ped_5,10.77,10.78,1.0
200.0,bike_flow_1.43,ped_20,11.8,10.79,1.09
200.0,car_flow_2.37,ped_3,9.06,10.03,0.9
200.0,car_flow_2.37,ped_5,9.61,10.03,0.96
201.0,auto_flow_1.36,ped_20,14.54,9.66,1.51
201.0,auto_flow_1.36,ped_5,19.89,9.66,2.06
201.0,auto_flow_1.37,ped_3,19.52,9.23,2.11
201.0,bike_flow_1.43,ped_3,11.44,11.64,0.98
201.0,bike_flow_1.43,ped_5,10.81,11.64,0.93
201.0,car_flow_1.44,ped_20,6.72,10.89,0.62
201.0,car_flow_2.37,ped_3,5.72,10.79,0.53
201.0,car_flow_2.37,ped_5,5.4,10.79,0.5
202.0,auto_flow_1.37,ped_3,10.03,10.12,0.99
202.0,auto_flow_1.37,ped_5,10.59,10.12,1.05
202.0,bike_flow_1.43,ped_3,1.61,11.39,0.14
202.0,bike_flow_1.43,ped_5,1.75,11.39,0.15
202.0,car_flow_1.44,ped_5,19.8,11.7,1.69
202.0,car_flow_2.37,ped_3,13.29,9.28,1.43
202.0,car_flow_2.37,ped_5,12.69,9.28,1.37
203.0,auto_flow_1.37,ped_3,4.94,9.96,0.5
203.0,auto_flow_1.37,ped_5,4.83,9.96,0.49
203.0,bike_flow_1.43,ped_3,9.87,9.68,1.02
203.0,bike_flow_1.43,ped_5,10.5,9.68,1.09
203.0,car_flow_1.44,ped_3,9.18,11.33,0.81
203.0,car_flow_1.44,ped_5,8.55,11.33,0.75
203.0,car_flow_2.38,ped_3,18.19,10.9,1.67
203.0,car_flow_2.38,ped_5,18.8,10.9,1.72
204.0,auto_flow_1.37,ped_3,11.81,9.63,1.23
204.0,auto_flow_1.37,ped_5,11.23,9.63,1.17
204.0,car_flow_1.44,ped_3,1.8,9.87,0.18
204.0,car_flow_1.44,ped_5,2.17,9.87,0.22
204.0,car_flow_2.38,ped_3,8.26,10.83,0.76
204.0,car_flow_2.38,ped_5,8.79,10.83,0.81
205.0,bike_flow_1.44,ped_3,14.98,11.29,1.33
205.0,bike_flow_1.44,ped_5,14.35,11.29,1.27
205.0,car_flow_1.44,ped_3,12.03,11.1,1.08
205.0,car_flow_1.44,ped_5,12.66,11.1,1.14
205.0,car_flow_2.38,ped_3,5.97,10.25,0.58
205.0,car_flow_2.38,ped_5,5.61,10.25,0.55
206.0,bike_flow_1.44,ped_3,3.99,11.24,0.36
206.0,bike_flow_1.44,ped_5,3.42,11.24,0.3
206.0,car_flow_2.38,ped_3,15.1,10.78,1.4
206.0,car_flow_2.38,ped_5,14.5,10.78,1.35
207.0,auto_flow_1.38,ped_3,10.69,10.87,0.98
207.0,auto_flow_1.38,ped_5,11.27,10.87,1.04
207.0,bike_flow_1.44,ped_3,9.1,12.61,0.72
207.0,bike_flow_1.44,ped_5,9.73,12.61,0.77
208.0,auto_flow_1.38,ped_3,4.96,10.8,0.46
208.0,auto_flow_1.38,ped_5,4.84,10.8,0.45
208.0,car_flow_1.45,ped_3,12.38,10.66,1.16
208.0,car_flow_1.45,ped_5,11.75,10.66,1.1
208.0,car_flow_2.39,ped_3,18.04,10.58,1.71
208.0,car_flow_2.39,ped_5,18.66,10.58,1.76
209.0,auto_flow_1.38,ped_3,12.43,10.21,1.22
209.0,auto_flow_1.38,ped_5,11.84,10.21,1.16
209.0,car_flow_1.45,ped_3,2.1,10.92,0.19
209.0,car_flow_1.45,ped_5,1.76,10.92,0.16
209.0,car_flow_2.39,ped_3,7.75,11.31,0.69
209.0,car_flow_2.39,ped_5,8.26,11.31,0.73
210.0,bike_flow_1.45,ped_3,11.17,11.91,0.94
210.0,bike_flow_1.45,ped_5,10.54,11.91,0.88
210.0,car_flow_1.45,ped_3,9.77,10.99,0.89
210.0,car_flow_1.45,ped_5,10.4,10.99,0.95
210.0,car_flow_2.39,ped_3,6.33,10.2,0.62
210.0,car_flow_2.39,ped_5,5.93,10.2,0.58
211.0,bike_flow_1.45,ped_3,1.65,11.43,0.14
211.0,bike_flow_1.45,ped_5,1.9,11.43,0.17
211.0,car_flow_1.46,ped_3,18.51,11.8,1.57
211.0,car_flow_1.46,ped_5,17.87,11.8,1.51
211.0,car_flow_2.39,ped_3,16.0,11.14,1.44
211.0,car_flow_2.39,ped_5,15.39,11.14,1.38
212.0,bike_flow_1.45,ped_3,12.31,11.83,1.04
212.0,bike_flow_1.45,ped_5,12.94,11.83,1.09
212.0,car_flow_1.46,ped_3,6.87,11.77,0.58
212.0,car_flow_1.46,ped_5,6.25,11.77,0.53
213.0,bike_flow_1.46,ped_3,18.97,12.65,1.5
213.0,bike_flow_1.46,ped_5,18.33,12.65,1.45
213.0,car_flow_1.46,ped_3,5.07,11.48,0.44
213.0,car_flow_1.46,ped_5,5.68,11.48,0.49
214.0,auto_flow_1.39,ped_3,11.58,10.4,1.11
214.0,auto_flow_1.39,ped_5,12.16,10.4,1.17
214.0,bike_flow_1.46,ped_3,7.15,11.93,0.6
214.0,bike_flow_1.46,ped_5,6.53,11.93,0.55
214.0,car_flow_1.46,ped_3,14.54,9.65,1.51
214.0,car_flow_1.46,ped_5,15.18,9.65,1.57
215.0,auto_flow_1.39,ped_3,4.89,9.64,0.51
215.0,auto_flow_1.39,ped_5,5.04,9.64,0.52
215.0,bike_flow_1.46,ped_3,4.48,11.16,0.4
215.0,bike_flow_1.46,ped_5,5.09,11.16,0.46
215.0,car_flow_1.47,ped_3,14.97,11.87,1.26
215.0,car_flow_1.47,ped_5,14.33,11.87,1.21
215.0,car_flow_2.40,ped_3,17.37,10.49,1.66
215.0,car_flow_2.40,ped_5,17.99,10.49,1.71
216.0,auto_flow_1.39,ped_3,10.27,9.96,1.03
216.0,auto_flow_1.39,ped_5,9.71,9.96,0.97
216.0,bike_flow_1.46,ped_3,14.41,10.14,1.42
216.0,bike_flow_1.46,ped_5,15.05,10.14,1.48
216.0,car_flow_1.47,ped_3,4.31,10.89,0.4
216.0,car_flow_1.47,ped_5,3.72,10.89,0.34
216.0,car_flow_2.40,ped_3,8.4,9.8,0.86
216.0,car_flow_2.40,ped_5,8.94,9.8,0.91
217.0,auto_flow_1.39,ped_5,19.75,10.73,1.84
217.0,car_flow_1.47,ped_3,6.1,9.88,0.62
217.0,car_flow_1.47,ped_5,6.72,9.88,0.68
217.0,car_flow_2.40,ped_3,5.33,9.2,0.58
217.0,car_flow_2.40,ped_5,5.09,9.2,0.55
218.0,auto_flow_1.40,ped_3,10.79,10.31,1.05
218.0,auto_flow_1.40,ped_5,11.37,10.31,1.1
218.0,bike_flow_1.47,ped_3,16.74,11.6,1.44
218.0,bike_flow_1.47,ped_5,16.1,11.6,1.39
218.0,car_flow_1.47,ped_3,16.12,10.16,1.59
218.0,car_flow_1.47,ped_5,16.76,10.16,1.65
218.0,car_flow_2.40,ped_3,14.02,10.86,1.29
218.0,car_flow_2.40,ped_5,13.42,10.86,1.24
219.0,auto_flow_1.40,ped_3,4.97,10.93,0.45
219.0,auto_flow_1.40,ped_5,4.84,10.93,0.44
219.0,bike_flow_1.47,ped_3,6.66,10.19,0.65
219.0,bike_flow_1.47,ped_5,6.04,10.19,0.59
219.0,car_flow_2.41,ped_3,19.03,11.23,1.69
219.0,car_flow_2.41,ped_5,19.65,11.23,1.75
220.0,auto_flow_1.40,ped_25,19.85,10.33,1.92
220.0,auto_flow_1.40,ped_3,12.55,10.33,1.21
220.0,auto_flow_1.40,ped_5,11.96,10.33,1.16
220.0,bike_flow_1.47,ped_3,4.82,11.02,0.44
220.0,bike_flow_1.47,ped_5,5.43,11.02,0.49
220.0,car_flow_2.41,ped_3,8.57,11.31,0.76
220.0,car_flow_2.41,ped_5,9.11,11.31,0.81
221.0,bike_flow_1.47,ped_3,16.09,11.46,1.4
221.0,bike_flow_1.47,ped_5,16.73,11.46,1.46
221.0,car_flow_2.41,ped_25,19.32,11.28,1.71
221.0,car_flow_2.41,ped_3,6.37,11.28,0.56
221.0,car_flow_2.41,ped_5,5.97,11.28,0.53
222.0,car_flow_1.48,ped_3,11.1,10.91,1.02
222.0,car_flow_1.48,ped_5,10.46,10.91,0.96
222.0,car_flow_2.41,ped_25,17.48,9.89,1.77
222.0,car_flow_2.41,ped_3,14.87,9.89,1.5
222.0,car_flow_2.41,ped_5,14.26,9.89,1.44
223.0,auto_flow_1.41,ped_3,11.73,9.69,1.21
223.0,auto_flow_1.41,ped_5,12.31,9.69,1.27
223.0,car_flow_1.48,ped_3,1.61,10.93,0.15
223.0,car_flow_1.48,ped_5,1.71,10.93,0.16
224.0,auto_flow_1.41,ped_25,17.92,10.41,1.72
224.0,auto_flow_1.41,ped_3,4.81,10.41,0.46
224.0,auto_flow_1.41,ped_5,4.89,10.41,0.47
224.0,bike_flow_1.48,ped_25,18.8,11.96,1.57
224.0,bike_flow_1.48,ped_3,16.64,11.96,1.39
224.0,bike_flow_1.48,ped_5,16.0,11.96,1.34
224.0,car_flow_1.48,ped_3,11.64,11.58,1.01
224.0,car_flow_1.48,ped_5,12.27,11.58,1.06
224.0,car_flow_2.42,ped_3,19.48,10.7,1.82
225.0,auto_flow_1.41,ped_25,13.26,10.33,1.28
225.0,auto_flow_1.41,ped_3,11.13,10.33,1.08
225.0,auto_flow_1.41,ped_5,10.56,10.33,1.02
225.0,bike_flow_1.48,ped_25,17.28,11.6,1.49
225.0,bike_flow_1.48,ped_3,5.21,11.6,0.45
225.0,bike_flow_1.48,ped_5,4.61,11.6,0.4
225.0,car_flow_2.42,ped_3,9.49,10.69,0.89
225.0,car_flow_2.42,ped_5,10.05,10.69,0.94
226.0,auto_flow_1.41,ped_25,15.31,9.85,1.55
226.0,auto_flow_1.41,ped_5,19.85,9.85,2.01
226.0,bike_flow_1.48,ped_3,5.68,10.41,0.55
226.0,bike_flow_1.48,ped_5,6.3,10.41,0.6
226.0,car_flow_1.49,ped_25,20.0,12.7,1.57
226.0,car_flow_2.42,ped_25,13.97,11.08,1.26
226.0,car_flow_2.42,ped_3,5.61,11.08,0.51
226.0,car_flow_2.42,ped_5,5.3,11.08,0.48
227.0,bike_flow_1.48,ped_3,15.03,9.49,1.58
